device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Others,Android,12.7,no,no,5,0.3,16,4,1800,170,2014,874,3.798630318,4.391481793
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,959,4.394819456,5.563370321
Others,Android,12.7,no,no,8,2,32,4,2000,136,2014,979,4.027670429,5.009301071
Others,Android,12.83,no,no,16,8,32,4,2500,152,2014,696,4.694919478,5.670914871
Others,Android,15.24,no,no,8,2,16,4,3000,206,2014,632,4.038831852,5.190787834
Others,Android,10.29,no,no,3.15,0.3,16,4,1800,135,2014,980,3.301008654,4.231639696
Others,Android,7.75,no,no,1.3,2,512,0.25,1300,101,2014,1056,3.268808194,4.262398147
Others,Android,12.7,no,no,8,2,16,4,2000,155,2014,571,4.235265253,4.782814153
Others,Android,12.7,no,no,3.15,2,16,4,2100,174,2014,616,3.713572067,4.268017718
Others,Android,12.83,no,no,8,2,16,4,2350,166,2014,976,3.936130081,4.872139217
Others,Android,10.29,no,no,8,2,16,4,3000,149,2014,790,4.224202549,5.242328856
Others,Android,10.36,no,no,8,5,16,4,2000,135,2014,1024,4.057507672,5.074173315
Others,Android,20.32,no,no,5,5,32,4,4500,404,2014,614,4.431649785,5.885298151
Others,Android,10.34,no,no,8,5,16,4,1800,109,2014,725,3.768614422,4.860819649
Others,Android,12.7,no,no,13,5,16,4,2000,133,2014,639,4.504244267,5.349485653
Others,Android,12.7,no,no,12,2,16,4,2000,144,2014,988,4.24506078,4.93820796
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,581,3.586569835,5.306434335
Others,Android,12.7,no,no,13,5,32,4,2020,128,2013,1038,4.220242729,5.484215852
Others,Android,12.7,no,no,5,0.3,16,4,2000,155,2013,909,3.621938048,4.489983776
Others,Android,10.16,no,no,5,0.3,16,4,1600,124,2013,782,3.670460869,4.381776603
Others,Android,12.7,no,no,12,5,16,4,2500,158,2013,729,4.0084235,5.346011692
Others,Android,12.83,no,no,5,0.3,16,4,2250,184,2013,728,3.664842876,4.774406503
Others,Others,5.08,no,no,1.3,0.3,128,0.25,820,80,2013,905,2.212660385,3.041183536
Others,Others,5.08,no,no,0.3,0.3,32,0.25,820,80,2013,636,1.53686722,3.042138646
Others,Others,5.28,no,no,1.3,0.3,32,0.25,820,90,2013,695,2.337952237,3.041183536
Others,Android,12.7,no,no,5,0.3,16,4,2000,128,2013,816,3.555348061,4.615813346
Others,Android,10.16,no,no,3.15,0.3,16,4,1500,128,2013,566,3.215269329,4.379398183
Others,Android,7.75,no,no,2,0.3,512,0.25,1000,105,2013,897,2.714694744,3.71210758
Others,Android,10.29,no,no,5,0.3,16,4,2000,144,2013,1028,3.847377812,4.623108331
Others,Android,10.16,no,no,5,0.3,16,4,1600,137,2013,793,3.888549649,4.606569207
Others,Android,12.78,no,no,8,2,16,4,2800,190,2013,1006,4.27652722,4.856551279
Others,Android,12.7,no,no,8,2,16,4,2000,170,2013,855,4.016563185,4.865069877
Others,Android,12.7,no,no,5,0.3,16,4,2000,170,2013,909,3.929666441,4.611549793
Others,Android,7.75,no,no,2,0.3,512,0.25,1500,120,2013,1038,3.405521353,4.397161522
Others,Others,5.28,no,no,1.3,0.3,64,0.25,1400,95,2013,729,2.709382646,3.362802994
Others,Others,5.18,no,no,0.3,0.3,32,0.25,820,90,2013,883,2.460443178,3.394843908
Others,Others,5.08,no,no,1.3,0.3,64,0.25,620,69,2013,990,2.23644529,3.007166651
Others,Android,12.88,no,no,12,5,16,4,2600,220,2013,689,4.199755077,5.439947129
Others,Android,12.7,no,no,13,5,16,4,2000,145,2013,745,4.192076051,5.442028024
Others,Android,10.34,no,no,8,2,16,4,1800,125,2013,902,3.581572601,5.187665096
Others,Android,12.78,no,no,8,2,16,4,2200,210,2013,956,4.004602187,5.072545364
Others,Android,12.88,no,no,8,1.3,16,4,2800,243,2013,1060,4.416186486,5.398207949
Others,Android,10.29,no,no,8,1.3,16,4,1800,148,2013,608,4.153242203,5.562180507
Others,Android,10.29,no,no,5,0.3,16,4,1800,145,2013,850,4.231784971,5.195453731
Others,Android,14.35,yes,no,12,8,128,4,3100,168,2018,578,5.086608193,5.969039986
Others,Android,14.35,yes,no,12,8,64,4,3100,163,2018,586,4.579339426,5.736894826
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2018,567,4.464067345,5.440381006
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2018,454,4.472552661,5.245391161
Others,Android,12.75,yes,no,8,5,16,4,3100,155,2017,819,4.286753954,5.127825562
Others,Android,12.75,yes,no,13,5,32,4,3100,155,2017,890,4.279024447,5.240158452
Others,Android,12.83,yes,no,12,8,64,4,3400,183,2017,809,4.722508678,5.560950826
Others,Android,12.75,yes,no,12,8,64,4,3100,165,2017,756,4.511189123,5.346154696
Others,Android,12.75,yes,no,12,8,64,4,3100,158,2017,564,4.784821514,5.911744704
Others,Android,12.75,yes,no,16,8,32,4,3100,153,2017,843,4.623501143,5.670983763
Others,Android,12.7,yes,no,8,5,16,4,3080,140,2016,789,4.054563692,5.069595787
Others,Android,12.7,yes,no,13,5,16,4,3080,140,2016,992,4.606369467,5.247602852
Others,Android,12.7,yes,no,16,5,32,4,3050,139,2016,681,4.653579325,5.393536633
Others,Android,12.7,yes,no,16,8,16,4,3200,145,2016,546,4.3447141,5.700978547
Others,Android,12.7,yes,no,13,5,16,4,2850,139,2015,542,4.604670061,5.336094731
Others,Android,12.7,yes,no,13,5,16,4,2900,148,2015,863,4.432719749,5.444407072
Others,Android,12.7,yes,no,13,5,16,4,3120,144,2015,889,4.733827218,5.561911643
Others,Android,12.83,yes,no,13,5,16,4,3620,162,2015,774,4.765331338,5.694876265
Others,Android,10.29,yes,no,8,5,32,4,2470,115,2015,928,4.127295662,5.190565104
Others,Android,25.43,no,no,5,2,16,4,7280,470,2015,696,4.484018984,5.439773525
Others,Android,10.16,yes,no,8,1.3,16,4,1800,173.8,2013,575,4.069710281,5.597569744
Others,Others,5.18,yes,no,2,8,16,4,2300,130,2018,723,3.853121898,4.705739241
Others,Android,12.7,yes,no,13,8,32,4,5000,218,2017,745,4.969743853,6.107089701
Others,Android,10.34,yes,no,8,2,16,4,4000,200,2017,714,4.202301704,5.79963796
Others,Android,12.75,yes,no,16,8,64,4,4500,250,2018,443,4.777020443,6.802339206
Others,Android,10.34,yes,no,13,5,32,4,3800,153,2016,930,5.260511652,6.476695401
Others,Android,10.29,yes,no,5,2,32,4,3000,181,2015,759,4.81818259,5.828298349
Others,Android,10.34,yes,no,8,2,16,4,3000,185,2015,688,4.618875833,6.087229169
Others,Others,5.08,no,no,2,2,24,4,1000,101,2015,691,3.151453149,4.948263313
Others,Android,10.34,yes,no,8,0.3,32,4,2630,185,2014,1023,4.306898912,6.130073651
Others,Android,10.16,no,no,5,0.3,16,4,2000,170,2013,802,3.486151088,5.519819572
Others,Others,5.13,no,no,3.15,0.3,128,0.25,1150,136,2013,590,4.149621578,4.942784627
Others,Others,5.08,no,no,2,0.3,16,4,1300,161,2013,630,3.193763124,4.940784912
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,549,3.662792119,4.38688979
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,1035,3.493776563,4.390986376
Celkon,Android,10.16,no,no,5,1.3,16,4,1400,122,2014,573,3.654288009,4.398023008
Celkon,Android,12.7,no,no,8,2,16,4,1400,149,2014,995,4.085640122,4.786491242
Celkon,Android,12.7,no,no,5,0.3,32,4,1400,147,2014,661,3.950281718,4.474149924
Celkon,Android,10.16,no,no,3.15,1.3,512,0.25,1400,115.3,2014,932,3.028683374,4.093177214
Celkon,Android,10.29,no,no,8,1.3,16,4,2000,130,2014,1027,3.537184091,4.608664075
Celkon,Android,7.75,no,no,3.15,0.3,512,4,1400,102,2014,573,2.68988623,3.684118137
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,78.2,2014,985,3.693120448,4.380149875
Celkon,Android,12.7,no,no,5,0.3,16,4,1400,140,2013,1059,3.758172281,4.053001599
Celkon,Android,10.29,no,no,5,1.3,16,4,1400,140,2013,965,3.765608987,4.505460342
Celkon,Android,7.75,no,no,3.15,0.3,512,0.25,1400,140,2013,567,2.911807039,3.905602438
Celkon,Others,7.75,no,no,1.3,0.3,256,0.25,1200,140,2013,836,2.466403178,3.349553149
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,586,2.333114298,2.951780386
Celkon,Others,5.28,no,no,1.3,0.3,256,0.25,1400,140,2013,561,2.063058062,3.025776395
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,796,2.242835089,3.023347441
Celkon,Others,5.23,no,no,0.3,0.3,256,0.25,1400,140,2013,687,2.315501318,3.068517943
Celkon,Android,12.7,no,no,8,1.3,16,4,1400,140,2013,567,3.898532415,4.507005937
Celkon,Android,10.16,no,no,3.15,0.3,512,0.25,1400,140,2013,637,2.800325477,3.884651809
Celkon,Android,10.16,no,no,3.15,0.3,256,0.25,1400,140,2013,778,3.116621591,4.070564034
Celkon,Android,7.75,no,no,1.3,0.3,256,0.25,1400,140,2013,945,2.884800713,3.934371409
Celkon,Android,12.7,no,no,12,3,16,4,1400,177,2013,779,4.035478809,5.297116646
Celkon,Android,10.16,no,no,5,0.3,512,0.25,1400,140,2013,942,3.171784217,4.256463412
Celkon,Android,10.34,no,no,8,0.3,256,0.25,1400,140,2013,831,4.312408568,4.930870326
Celkon,Others,10.16,no,no,2,0.3,256,0.25,1200,140,2013,635,2.85819286,3.639163862
Celkon,Others,7.75,no,no,2,0.3,256,0.25,1200,140,2013,569,2.877511642,3.659193144
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1800,140,2013,899,2.35991016,2.977568303
Celkon,Others,5.18,no,no,1.3,0.3,256,0.25,1500,140,2013,818,2.429217744,3.383712067
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,1400,140,2013,980,2.621038824,3.683112859
Celkon,Others,5.23,no,no,1.3,0.3,256,0.25,3000,140,2013,787,2.584751985,3.384729189
Celkon,Android,11.76,no,no,5,0.3,256,0.25,1400,140,2013,857,4.335720882,4.787825021
Celkon,Android,11.76,no,no,8,0.3,256,0.25,1400,140,2013,563,4.493791598,4.883029169
Celkon,Android,7.75,no,no,3.15,0.3,256,0.25,1400,98,2013,1034,4.187075661,4.239454497
Coolpad,Android,15.29,yes,no,,8,64,4,4000,177,2018,655,4.634146294,5.007095704
Coolpad,Android,12.83,yes,no,12,13,64,4,3200,152,2017,791,4.564348191,5.85904682
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,671,4.132121927,4.784570814
Coolpad,Android,12.83,yes,no,13,8,64,4,4060,167,2016,851,4.443004135,5.30420003
Coolpad,Android,12.7,yes,no,13,8,16,4,2500,148,2017,555,4.527532916,5.344055258
Coolpad,Android,12.83,yes,no,16,8,128,4,4070,168,2016,820,4.53464042,6.04339264
Coolpad,Android,12.83,yes,no,8,8,16,4,3050,170,2016,646,4.231784971,4.702206148
Coolpad,Android,12.83,yes,no,13,8,32,4,4010,173.4,2016,661,4.55039716,5.207133661
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,1078,4.201553369,5.190398024
Coolpad,Android,12.83,yes,no,8,8,16,4,2500,143,2016,777,4.207226719,4.379523504
Coolpad,Android,12.83,yes,no,13,5,16,4,2500,163,2016,1011,4.146146061,5.299067085
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,168,2016,1028,4.107096246,4.769158036
Coolpad,Android,12.83,yes,no,13,5,64,4,2800,170,2016,703,4.91125685,5.941748955
Coolpad,Android,12.7,yes,no,8,2,32,4,2000,125,2016,1040,4.046553898,4.871219958
Coolpad,Android,10.34,yes,no,8,5,16,4,1800,120,2016,755,4.274858931,5.193567775
Coolpad,Android,12.7,yes,no,13,5,16,4,2500,142,2016,779,4.204095426,4.686381441
Coolpad,Android,12.83,yes,no,13,5,16,4,3000,138.5,2015,1014,4.131158535,4.774490931
Coolpad,Android,12.83,yes,no,13,5,32,4,2500,138.5,2015,883,4.590259573,5.301263024
Coolpad,Android,12.83,yes,no,8,2,32,4,2500,158,2015,725,4.349890765,5.082521753
Coolpad,Android,10.34,yes,no,8,5,32,4,1800,119,2015,820,4.243339115,5.021179508
Others,Android,25.53,yes,no,8,2,32,4,7000,597,2015,848,4.964730962,6.129268051
Others,Android,20.42,yes,no,8,2,16,4,5900,305,2014,939,4.658047226,5.517332407
Others,Android,20.32,no,no,5,2,16,4,4100,292,2013,735,4.273466561,4.865455368
Others,Android,17.78,no,no,3.15,0.3,16,4,4100,234,2013,613,3.834061464,4.585171539
Others,Android,20.35,yes,no,8,24,256,4,3400,171,2019,354,5.820705882,6.801738993
Others,Android,12.57,yes,no,12,8,16,4,4000,139,2018,687,4.14472077,4.874051629
Others,Android,12.57,no,no,12,8,32,4,4000,139,2018,377,4.403910428,4.517758729
Others,Android,12.7,yes,no,13,5,16,4,3000,142.5,2018,493,4.395066248,5.43929596
Others,Others,5.28,no,no,0.3,8,32,0.25,3100,130,2018,504,3.277144733,3.693618208
Others,Android,5.18,yes,no,5,8,32,4,2000,256,2018,711,4.263524591,4.786074072
Others,Android,12.83,yes,no,16,8,32,4,4000,203,2018,645,5.163470824,6.109669716
Others,Android,12.93,yes,no,12,8,64,4,4500,190,2018,608,4.933538244,5.885409346
Others,Android,12.83,yes,no,13,5,16,4,5000,203,2017,594,4.619368905,5.246286958
Others,Android,12.83,yes,no,13,5,32,4,3000,180,2017,792,4.410006521,4.781976562
Others,Android,12.7,no,no,5,2,32,4,2000,167,2017,715,3.97724879,4.385271365
Others,Android,12.75,yes,no,13,5,16,4,4000,206,2017,836,4.892902257,5.799122957
Others,Others,5.18,no,no,0.3,5,32,4,1500,112,2017,770,3.24376354,3.881976084
Others,Others,5.18,yes,no,0.3,5,32,4,1000,92,2017,629,3.259249719,3.667144962
Others,Android,10.16,no,no,2,0.3,16,4,1300,105,2015,1034,3.055886196,4.05958057
Others,Android,12.7,no,no,5,2,32,4,2100,145,2015,573,4.037068494,4.388008706
Others,Android,10.29,no,no,5,2,32,4,1600,125,2015,962,3.88567903,4.270536259
Others,Android,12.7,no,no,8,5,32,4,2000,150,2015,1031,3.897924081,4.628593701
Others,Android,12.7,no,no,13,5,32,4,2000,150,2014,944,4.512616204,5.255201075
Others,Android,10.16,no,no,8,0.3,16,4,1400,121,2014,1061,3.985830933,4.59643212
Others,Android,12.7,no,no,13,5,32,4,2500,154.5,2013,1030,4.355682659,6.089452955
Others,Android,10.16,no,no,5,0.3,16,4,1400,154.5,2013,863,3.902376628,4.949610592
Others,Android,10.29,no,no,5,0.3,16,4,2000,147.7,2013,619,4.140114296,4.997279839
Others,Android,10.29,no,no,8,2,16,4,1700,147,2013,715,3.664586762,5.302608148
Others,Android,12.7,no,no,13,2,16,4,2000,168,2013,994,4.499365127,5.39648709
Others,Android,12.7,no,no,13,2,16,4,1900,165,2013,966,4.254761284,5.561296826
Others,Android,10.29,no,no,8,2,16,4,1700,150.5,2013,944,4.484921613,5.39494486
Others,Android,10.16,no,no,5,0.3,16,4,1500,130.5,2013,727,4.143610804,5.011035214
Gionee,Android,13.84,yes,no,8,5,16,4,2670,135.6,2018,645,4.351567427,4.879994956
Gionee,Android,15.27,yes,no,13,8,64,4,3600,177,2017,854,4.902975842,6.213807778
Gionee,Android,15.21,yes,no,13,8,64,4,3410,165,2017,778,4.961655112,5.7676958
Gionee,Android,12.88,yes,no,13,16,32,4,3030,141,2017,619,4.789073824,5.298367365
Gionee,Android,16.33,yes,no,13,8,128,4,5000,241,2017,726,4.999506936,6.507695536
Gionee,Android,15.24,yes,no,13,8,64,4,5000,199,2017,847,4.881513214,5.553889385
Gionee,Android,15.27,yes,no,13,8,64,4,4000,180,2017,603,4.372481222,5.889957708
Gionee,Android,15.24,yes,no,12,8,64,4,6020,215,2017,623,4.991656327,6.131726365
Gionee,Android,15.24,yes,no,13,20,64,4,4550,226,2017,756,4.825670246,5.915042361
Gionee,Android,12.83,yes,no,13,16,64,4,4010,182,2017,750,4.571303116,5.635503634
Gionee,Android,12.78,yes,no,13,8,32,4,4000,162,2017,660,4.260141447,5.520700629
Gionee,Android,12.88,yes,no,13,8,128,4,7000,238,2016,656,5.674628257,7.047204129
Gionee,Android,12.7,yes,no,8,5,16,4,4000,160,2016,567,4.195395806,5.347583608
Gionee,Android,12.7,yes,no,8,5,16,4,2300,167,2016,819,4.310262068,4.942713278
Gionee,Android,12.83,yes,no,13,13,64,4,3000,168.2,2016,992,4.465563232,5.916633236
Gionee,Android,12.83,yes,no,13,5,32,4,3065,183,2016,819,4.356452384,5.248864483
Gionee,Android,12.83,yes,no,13,8,32,4,3150,166,2016,970,4.645640119,5.63432521
Gionee,Android,12.83,yes,no,13,8,64,4,3130,170,2016,835,5.007497042,5.971236329
Gionee,Android,10.29,no,no,5,2,32,4,1800,153,2016,606,3.745968421,4.485485343
Gionee,Android,10.21,yes,no,16,5,64,4,2530,207.7,2016,873,5.073359671,6.307478942
Gionee,Android,12.83,yes,no,16,8,64,4,3000,147.2,2016,694,5.161695489,6.110025058
Gionee,Android,12.7,no,no,8,5,16,4,4000,167.6,2016,941,4.199905058,4.78574021
Gionee,Android,12.83,yes,no,8,5,16,4,5000,200,2015,713,4.295106163,5.823726137
Gionee,Android,15.24,yes,no,13,5,64,4,5020,208,2015,945,4.336898507,6.039516344
Gionee,Android,12.7,yes,no,8,5,32,4,4000,183,2015,779,4.507667605,5.131613221
Gionee,Android,12.7,no,no,5,2,16,4,2000,153,2015,1069,3.573468603,4.512287059
Gionee,Android,12.83,yes,no,13,5,32,4,3150,147,2015,829,4.803036954,5.667740703
Gionee,Android,12.7,yes,no,8,5,16,4,2400,136.6,2015,967,4.138520925,4.87557893
Gionee,Android,15.24,yes,no,24,8,64,4,3500,210,2015,1022,5.3574821,6.174743978
Gionee,Android,12.7,yes,no,8,5,16,4,5000,176,2015,1054,4.548494009,5.392672545
Gionee,Android,12.83,yes,no,13,5,32,4,6020,211,2015,892,5.004885462,5.799153259
Gionee,Android,10.29,no,no,5,2,32,4,1800,176,2015,886,3.883829271,4.791068671
Gionee,Android,12.75,yes,no,13,8,16,4,2700,125.3,2015,623,4.904904339,5.985672807
Gionee,Android,12.7,no,no,8,2,32,4,5000,180.3,2014,950,4.160912273,5.137737732
Gionee,Android,10.36,no,no,8,5,16,4,2050,97.7,2014,911,4.185555442,5.479054335
Gionee,Android,12.7,no,no,5,2,32,4,1950,150,2015,595,4.033709524,4.802380355
Gionee,Android,10.29,no,no,5,2,32,4,1800,88.2,2014,547,3.89324785,4.598246271
Gionee,Android,12.7,no,no,13,5,16,4,2300,133,2014,699,4.783232686,5.602635293
Gionee,Android,10.34,no,no,13,0.3,16,4,1800,142.9,2013,1000,4.461415282,5.427106281
Gionee,Android,12.83,yes,no,16,8,16,4,2500,150,2013,738,4.632104187,5.831325137
Gionee,Android,12.7,no,no,13,5,32,4,2000,142.9,2013,632,4.417031744,5.522580291
Gionee,Android,10.36,no,no,8,5,16,4,2000,135,2013,894,4.360675309,5.297066585
Gionee,Android,10.34,no,no,8,2,16,4,1800,142.9,2013,753,3.86388263,5.192289962
Gionee,Android,12.7,no,no,8,2,16,4,4200,115.35,2014,614,3.689129423,4.865532448
Gionee,Android,12.88,no,no,13,5,16,4,3200,115.35,2014,939,4.256179925,5.395534817
Gionee,Android,12.83,no,no,5,0.3,16,4,2250,142.9,2013,682,3.660222745,4.699297849
Gionee,Android,12.78,no,no,8,2,16,4,3000,142.9,2013,755,3.938664936,5.063923264
Gionee,Android,12.7,no,no,8,0.3,16,4,2100,142.9,2013,541,3.740047741,4.603268379
Gionee,Android,10.24,no,no,5,0.3,16,4,1700,142.9,2013,872,3.374511116,4.524285457
Gionee,Android,10.16,no,no,5,0.3,16,4,1700,142.9,2013,779,3.348850901,4.249209273
Gionee,Android,7.75,no,no,2,0.3,512,0.25,1500,142.9,2013,602,3.104586678,4.099166253
Gionee,Android,10.03,no,no,2,0.3,16,4,1700,142.9,2013,848,3.47010136,4.494908792
Gionee,Android,7.75,no,no,3.15,0.3,16,4,1500,142.9,2013,824,3.335057579,4.097173889
Gionee,Android,10.24,no,no,5,0.3,16,4,1800,142.9,2013,834,3.812865434,4.606968568
Gionee,Android,10.29,no,no,5,0.3,16,4,1800,142.9,2013,688,3.535145354,4.698113932
Gionee,Android,11.81,no,no,8,1,16,4,2100,142.9,2013,719,4.346787983,5.140844508
Google,Android,15.32,yes,no,12.2,,64,4,3430,184,2018,475,5.573825638,6.865974492
Google,Android,12.83,yes,no,12.2,,64,4,2915,148,2018,424,4.464988155,6.745083397
Google,Android,12.7,yes,no,12.2,8,64,4,2700,143,2017,890,4.825028346,6.310845121
Google,Android,15.24,yes,no,12.2,8,64,4,3520,175,2017,554,5.247760643,6.272367443
Google,Android,12.83,yes,no,12.3,8,32,4,3450,168,2016,1021,5.042586055,5.936955562
Google,Android,12.7,yes,no,12.3,8,32,4,2770,143,2016,848,4.565077092,5.671810095
Google,Android,25.45,no,no,8,2,32,4,9240,517,2015,584,5.032201072,5.826059103
Others,Android,12.83,yes,no,13,5,32,4,3000,160,2017,556,4.177306083,4.783734694
Honor,Android,15.77,yes,no,13,32,256,4,3400,164,2019,372,5.303105883,5.343147318
Honor,Android,15.77,yes,no,13,32,128,4,3400,164,2019,289,4.974178757,5.634396669
Honor,Android,15.47,yes,no,13,8,64,4,3020,150,2019,431,4.782144136,5.296165052
Honor,Android,20.32,yes,no,8,8,64,4,5100,310,2019,190,4.789822358,5.295964601
Honor,Android,15.34,yes,no,13,25,256,4,4000,180,2018,410,5.414677168,6.346828632
Honor,Android,16.23,yes,no,13,16,128,4,3500,206,2019,396,5.131081447,6.218121918
Honor,Android,16.23,yes,no,13,14.5,128,4,3500,206,2018,443,4.896570338,6.309263518
Honor,Android,15.47,yes,no,13,8,32,4,3020,150,2019,283,4.270955399,4.610356713
Honor,Android,15.77,yes,no,13,24,64,4,3400,162,2018,720,4.743278588,5.345391774
Honor,Android,15.9,yes,no,13,8,32,4,4000,167,2018,680,4.353241283,5.136386499
Honor,Android,15.37,yes,no,13,16,64,4,3750,175,2018,718,4.961234944,5.602598411
Honor,Android,18.08,yes,no,13,8,64,4,5000,210,2018,535,4.64851699,5.521660898
Honor,Android,17.65,yes,no,13,13,128,4,5000,230,2018,557,4.698296164,5.989412443
Honor,Android,14.83,yes,no,13,16,64,4,3000,152,2018,626,4.938637914,5.390303847
Honor,Android,15.32,yes,no,13,16,64,4,3750,176,2018,455,5.078667704,5.766381616
Honor,Android,13.84,yes,no,13,5,16,4,3020,142,2018,697,4.406475315,4.700389453
Honor,Android,14.83,yes,no,13,24,64,4,3400,153,2018,420,5.302857047,5.993612239
Honor,Android,12.88,yes,no,13,8,32,4,3000,150,2018,663,4.243769809,4.776093698
Honor,Android,15.21,yes,no,13,8,32,4,3000,164,2018,641,4.480400299,5.293103799
Honor,Android,14.35,yes,no,13,8,64,4,3000,149,2017,778,4.671613143,5.242170206
Honor,Android,15.06,yes,no,13,8,64,4,3340,165,2017,628,4.819555496,5.663828159
Honor,Android,15.21,yes,no,13,13,128,4,3750,172,2017,814,4.687303016,5.917091155
Honor,Android,12.75,yes,no,13,8,32,4,3000,145,2017,632,4.609759638,5.192734604
Honor,Android,13.08,yes,no,13,8,64,4,3200,155,2017,751,4.477450444,5.742682624
Honor,Android,12.7,yes,no,13,5,32,4,3020,143,2017,683,4.177459469,4.856551279
Honor,Android,12.88,yes,no,12,8,64,4,4000,184,2017,557,4.825670246,5.969448973
Honor,Android,12.93,yes,no,12,8,64,4,2900,145,2016,729,4.839767887,5.989713014
Honor,Android,12.88,yes,no,12,8,32,4,3500,170,2016,675,4.714114273,5.767038924
Honor,Android,20.32,yes,no,8,2,16,4,4800,340,2016,1027,4.356324137,5.433765671
Honor,Android,12.83,yes,no,13,8,64,4,3300,162,2016,595,4.703928958,5.187665096
Honor,Android,12.83,yes,no,13,8,16,4,3100,168,2016,670,4.29374172,4.932169121
Honor,Android,15.39,yes,no,13,5,32,4,4500,219,2016,1014,4.420405648,5.992014396
Honor,Android,12.75,yes,no,12,8,32,4,3000,153,2016,1039,4.790487252,5.555630434
Honor,Android,12.7,yes,no,13,5,16,4,2200,140,2016,672,4.424607082,4.78548974
Honor,Android,12.75,yes,no,13,8,16,4,3300,156,2016,556,4.596835549,5.135739612
Honor,Android,12.7,yes,no,13,5,16,4,4000,160,2016,1001,4.455393261,4.946416722
